id;gen;sp;ssp;categories;group;en;rec;cnt;loc;lat;lng;alt;type;sex;stage;method;url;file;file-name;sono;osci;lic;q;length;time;date;uploaded;also;rmk;bird-seen;animal-seen;playback-used;temp;regnr;auto;dvc;mic;smp;fullfilename;filename
2668;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Sjoerd Mayer;Bolivia;Antofagasta, Riberalta, Beni;-10.8709;-65.9167;135;song;;;field recording;//xeno-canto.org/2668;https://xeno-canto.org/2668/download;83/a03a.mp3;{'small': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/ffts/XC2668-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/ffts/XC2668-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/ffts/XC2668-large.png', 'full': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/ffts/XC2668-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/wave/XC2668-small.png', 'med': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/wave/XC2668-med.png', 'large': '//xeno-canto.org/sounds/uploaded/KOIEAHGHNX/wave/XC2668-large.png'};//creativecommons.org/licenses/by-nc-sa/3.0/;B;00:50;18:30;1995-06-12;2008-11-20;[];At dusk. Quite dark now. Along the road 1 or 2 km before Antofagasta. Almost full moon. cd:http://www.birdsongs.com/Bolivia/main.htm;unknown;unknown;unknown;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC2668.mp3;XC2668.mp3
747672;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;GABRIEL LEITE;Brazil;Manaus, Amazonas;-2.5675;-60.1519;120;song;;;field recording;//xeno-canto.org/747672;https://xeno-canto.org/747672/download;XC747672-Micrastir mirandollei_zf2_MixPre-788.mp3;{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC747672-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC747672-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC747672-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC747672-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC747672-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC747672-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC747672-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;C;00:39;07:00;2022-09-10;2022-09-10;[];;no;no;no;;;no;;;48000;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC747672.mp3;XC747672.mp3
512312;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Brice de la Croix;French Guiana;Roura, Beauséjour;4.7216;-52.3073;110;call, song;;;field recording;//xeno-canto.org/512312;https://xeno-canto.org/512312/download;XC512312-Carnifex à collier:Beauséjour:15-12-19.mp3;{'small': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC512312-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC512312-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC512312-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC512312-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/wave/XC512312-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/wave/XC512312-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/wave/XC512312-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;C;00:23;05:30;2019-11-06;2019-12-17;[];At dawn;no;no;no;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC512312.mp3;XC512312.mp3
512311;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Brice de la Croix;French Guiana;Roura, Beauséjour;4.7216;-52.3073;110;song, duo;;;field recording;//xeno-canto.org/512311;https://xeno-canto.org/512311/download;XC512311-Carnifex à collier (duo):Beauséjour:15-12-19.mp3;{'small': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC512311-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC512311-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC512311-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC512311-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/wave/XC512311-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/wave/XC512311-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/wave/XC512311-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;C;01:16;05:30;2019-12-15;2019-12-17;['Mesembrinibis cayennensis', 'Turdus leucomelas'];A duo at dawn, originally identified as semitorquatus;no;no;no;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC512311.mp3;XC512311.mp3
508247;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Brice de la Croix;French Guiana;Roura, Beauséjour;4.7216;-52.3073;110;call, song;;;field recording;//xeno-canto.org/508247;https://xeno-canto.org/508247/download;XC508247-Carnifex à collier:Beauséjour:06-11-19.mp3;{'small': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC508247-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC508247-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC508247-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC508247-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/wave/XC508247-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/wave/XC508247-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/wave/XC508247-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;C;00:18;05:30;2019-11-20;2019-11-25;[];;no;no;no;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC508247.mp3;XC508247.mp3
508246;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Brice de la Croix;French Guiana;Roura, Beauséjour;4.7216;-52.3073;110;song;;;field recording;//xeno-canto.org/508246;https://xeno-canto.org/508246/download;XC508246-Carnifex à collier 1:Beauséjour:06-11-19.mp3;{'small': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC508246-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC508246-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC508246-large.png', 'full': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/ffts/XC508246-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/wave/XC508246-small.png', 'med': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/wave/XC508246-med.png', 'large': '//xeno-canto.org/sounds/uploaded/LNPOUHUARA/wave/XC508246-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;C;00:17;05:30;2019-11-06;2019-11-25;[];;no;no;no;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC508246.mp3;XC508246.mp3
490108;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Dante Buzzetti;Brazil;Rio Cuchichá,Parque Estadual Chandless,Manoel Urbano,Acre;-9.595;-70.179;190;song;;;field recording;//xeno-canto.org/490108;https://xeno-canto.org/490108/download;XC490108-Micrastur mirandollei DCB 608-15.mp3;{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC490108-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC490108-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC490108-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/ffts/XC490108-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC490108-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC490108-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YOXWKYFZAP/wave/XC490108-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;C;00:59;18:20;2008-02-22;2019-08-02;[];DCB 608-15;no;no;no;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC490108.mp3;XC490108.mp3
330545;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Rodrigo Dela Rosa;Brazil;Sinop, Mato Grosso;-11.7523;-55.6349;360;song;;;field recording;//xeno-canto.org/330545;https://xeno-canto.org/330545/download;XC330545-Micrastur mirandollei.mp3;{'small': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC330545-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC330545-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC330545-large.png', 'full': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/ffts/XC330545-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/wave/XC330545-small.png', 'med': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/wave/XC330545-med.png', 'large': '//xeno-canto.org/sounds/uploaded/VGXDJMKETZ/wave/XC330545-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;C;00:30;18:00;2016-08-01;2016-08-09;[];;no;no;no;;;no;;;48000;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC330545.mp3;XC330545.mp3
281859;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Niels Poul Dreyer;Ecuador;Tiputini Biodiversity Station, Napo;-0.7;-76.0;240;call;;;field recording;//xeno-canto.org/281859;https://xeno-canto.org/281859/download;XC281859-Collared ForestFalcon Tiputini.mp3;{'small': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/ffts/XC281859-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/ffts/XC281859-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/ffts/XC281859-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/ffts/XC281859-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/wave/XC281859-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/wave/XC281859-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/wave/XC281859-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;C;00:30;09:00;1999-08-11;2015-09-19;[];;unknown;unknown;no;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC281859.mp3;XC281859.mp3
119236;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;GABRIEL LEITE;Brazil;Porto Velho, Rondônia;-9.2295;-64.7095;120;call, song;;;field recording;//xeno-canto.org/119236;https://xeno-canto.org/119236/download;XC119236-Micrastur mirandollei2_Jaci.MP3;{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119236-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119236-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119236-large.png', 'full': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/ffts/XC119236-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC119236-small.png', 'med': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC119236-med.png', 'large': '//xeno-canto.org/sounds/uploaded/TGBFXDVERJ/wave/XC119236-large.png'};//creativecommons.org/licenses/by-nc-sa/3.0/;C;00:09;05:30;2011-02-14;2013-01-23;[];;yes;yes;no;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC119236.mp3;XC119236.mp3
85828;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Alexander Lees;Brazil;Paragominas, PA, Brazil, Bacia 142;-2.9123;-47.6742;?;song;;;field recording;//xeno-canto.org/85828;https://xeno-canto.org/85828/download;R09_0012Micrasturslaty-backed_AlexLees.mp3;{'small': '//xeno-canto.org/sounds/uploaded/INDDBZAFJL/ffts/XC85828-small.png', 'med': '//xeno-canto.org/sounds/uploaded/INDDBZAFJL/ffts/XC85828-med.png', 'large': '//xeno-canto.org/sounds/uploaded/INDDBZAFJL/ffts/XC85828-large.png', 'full': '//xeno-canto.org/sounds/uploaded/INDDBZAFJL/ffts/XC85828-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/INDDBZAFJL/wave/XC85828-small.png', 'med': '//xeno-canto.org/sounds/uploaded/INDDBZAFJL/wave/XC85828-med.png', 'large': '//xeno-canto.org/sounds/uploaded/INDDBZAFJL/wave/XC85828-large.png'};//creativecommons.org/licenses/by-nc-nd/2.5/;C;00:13;05:35;2010-09-02;2011-08-05;['Crypturellus soui'];primary forest (selectively logged), not seen;unknown;unknown;unknown;;;no;;;48000;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC85828.mp3;XC85828.mp3
66626;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Jeremy Minns;Brazil;Parque Nacional da Amazônia;-4.5167;-56.3001;50;song;;;field recording;//xeno-canto.org/66626;https://xeno-canto.org/66626/download;MICMIR03.mp3;{'small': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC66626-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC66626-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC66626-large.png', 'full': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/ffts/XC66626-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC66626-small.png', 'med': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC66626-med.png', 'large': '//xeno-canto.org/sounds/uploaded/DGVLLRYDXS/wave/XC66626-large.png'};//creativecommons.org/licenses/by-nc-nd/2.5/;C;00:41;5:26;2000-09-04;2010-12-17;['Camptostoma obsoletum', 'Attila spadiceus', 'Synallaxis gujanensis'];Terra firme forest. Two different vocalisations.;unknown;unknown;unknown;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC66626.mp3;XC66626.mp3
47006;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Mike Nelson;Panama;La Marea, Darien;8.1506;-77.9997;200;song;;;field recording;//xeno-canto.org/47006;https://xeno-canto.org/47006/download;SlatybackedForestFalcon.mp3;{'small': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC47006-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC47006-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC47006-large.png', 'full': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC47006-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC47006-small.png', 'med': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC47006-med.png', 'large': '//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC47006-large.png'};//creativecommons.org/licenses/by-nc-sa/3.0/;C;00:25;5:30pm;2009-01-21;2010-04-17;[];Singing somewhere upslope of us in the distance.;no;no;no;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC47006.mp3;XC47006.mp3
36553;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Sidnei Dantas;Brazil;Paranaíta, Mato Grosso;-9.5872;-56.3461;240;song;;;field recording;//xeno-canto.org/36553;https://xeno-canto.org/36553/download;Micrastur mirandollei 14 mai 2009.mp3;{'small': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC36553-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC36553-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC36553-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC36553-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/wave/XC36553-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/wave/XC36553-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/wave/XC36553-large.png'};//creativecommons.org/licenses/by-nc-nd/2.5/;C;00:47;07:00;2009-05-14;2009-07-05;['Hypocnemis striata'];interval between sequences reduced.;unknown;unknown;unknown;;;no;;;22050;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC36553.mp3;XC36553.mp3
26885;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Jarol Fernando Vaca;Ecuador;Shiripuno Amazon Lodge, Huaorani reserve, border of Orellana and Pastaza;-1.1048;-76.7317;210;song;;;field recording;//xeno-canto.org/26885;https://xeno-canto.org/26885/download;Slaty-backed Forest Falcon.mp3;{'small': '//xeno-canto.org/sounds/uploaded/QUKDUYPGRP/ffts/XC26885-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QUKDUYPGRP/ffts/XC26885-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QUKDUYPGRP/ffts/XC26885-large.png', 'full': '//xeno-canto.org/sounds/uploaded/QUKDUYPGRP/ffts/XC26885-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/QUKDUYPGRP/wave/XC26885-small.png', 'med': '//xeno-canto.org/sounds/uploaded/QUKDUYPGRP/wave/XC26885-med.png', 'large': '//xeno-canto.org/sounds/uploaded/QUKDUYPGRP/wave/XC26885-large.png'};//creativecommons.org/licenses/by-nc-nd/2.5/;C;00:19;08:45;2007-10-09;2008-12-26;[];;unknown;unknown;unknown;;;no;;;48000;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC26885.mp3;XC26885.mp3
15045;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Roger Ahlman;Peru;Explornapo Lodge, Napo River, Loreto;-3.2334;-72.9167;200;song;;;field recording;//xeno-canto.org/15045;https://xeno-canto.org/15045/download;Slaty-backed Forest-Falcon2.mp3;{'small': '//xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC15045-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC15045-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC15045-large.png', 'full': '//xeno-canto.org/sounds/uploaded/EGHCOFEENE/ffts/XC15045-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/EGHCOFEENE/wave/XC15045-small.png', 'med': '//xeno-canto.org/sounds/uploaded/EGHCOFEENE/wave/XC15045-med.png', 'large': '//xeno-canto.org/sounds/uploaded/EGHCOFEENE/wave/XC15045-large.png'};//creativecommons.org/licenses/by-nc-nd/2.5/;C;00:34;9:00;2005-12-17;2008-11-20;['Lipaugus vociferans'];After playback;unknown;unknown;unknown;;;no;;;32000;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC15045.mp3;XC15045.mp3
1112;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Sebastian K. Herzog;Bolivia;Rio Cocos, Madidi National Park, depto. La Paz;-14.068;-68.852;1000;song;;;field recording;//xeno-canto.org/1112;https://xeno-canto.org/1112/download;Micrastur_mirandollei.mp3;{'small': '//xeno-canto.org/sounds/uploaded/UYGLRGKDEF/ffts/XC1112-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UYGLRGKDEF/ffts/XC1112-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UYGLRGKDEF/ffts/XC1112-large.png', 'full': '//xeno-canto.org/sounds/uploaded/UYGLRGKDEF/ffts/XC1112-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/UYGLRGKDEF/wave/XC1112-small.png', 'med': '//xeno-canto.org/sounds/uploaded/UYGLRGKDEF/wave/XC1112-med.png', 'large': '//xeno-canto.org/sounds/uploaded/UYGLRGKDEF/wave/XC1112-large.png'};//creativecommons.org/licenses/by-nc-nd/2.5/;C;00:31;?;2005-02-00;2008-11-20;[];cd:http://www.birdsongs.com/Bolivia/main.htm;unknown;unknown;unknown;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC1112.mp3;XC1112.mp3
304878;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Sidnei Dantas;Brazil;Portel, Portel, Pará;-2.0054;-50.7753;10;call;;;field recording;//xeno-canto.org/304878;https://xeno-canto.org/304878/download;XC304878-160124_01_Micrastur mirandolei_mintoni.WAV.mp3;{'small': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC304878-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC304878-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC304878-large.png', 'full': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/ffts/XC304878-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/wave/XC304878-small.png', 'med': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/wave/XC304878-med.png', 'large': '//xeno-canto.org/sounds/uploaded/NNCKQMBGPH/wave/XC304878-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;D;01:18;06:00;2016-01-24;2016-02-28;['Tinamus guttatus', 'Strix virgata', 'Micrastur mintoni'];Terra Firme forest. Recording filtered a little bit.;no;no;no;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC304878.mp3;XC304878.mp3
281871;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Niels Poul Dreyer;Ecuador;Tiputini Biodiversity Station, Napo;-0.7;-76.0;240;song;;;field recording;//xeno-canto.org/281871;https://xeno-canto.org/281871/download;XC281871-Collared Forest Falcon Blue-cr Trogon Tiputini1.mp3;{'small': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/ffts/XC281871-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/ffts/XC281871-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/ffts/XC281871-large.png', 'full': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/ffts/XC281871-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/wave/XC281871-small.png', 'med': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/wave/XC281871-med.png', 'large': '//xeno-canto.org/sounds/uploaded/YIQSVPAMDQ/wave/XC281871-large.png'};//creativecommons.org/licenses/by-nc-sa/4.0/;D;00:12;09:00;1999-08-11;2015-09-19;['Trogon curucui'];;yes;yes;no;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC281871.mp3;XC281871.mp3
117972;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt);Colombia;Reserva Biológica El Zafire, Leticia, Amazonas;-4.005333;-69.89875;150;song;;;field recording;//xeno-canto.org/117972;https://xeno-canto.org/117972/download;XC117972-4 Audio Track.mp3;{'small': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC117972-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC117972-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC117972-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC117972-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC117972-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC117972-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC117972-large.png'};//creativecommons.org/licenses/by-nc-sa/3.0/;D;02:13;18:00:00;2007-12-07;2013-01-11;[];"IAvH-CSA 31150

To obtain a wav file of the original recording, please contact csa@humboldt.org.co";yes;yes;no;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC117972.mp3;XC117972.mp3
117329;Micrastur;mirandollei;;Micrastur mirandollei_Slaty-backed Forest Falcon;birds;Slaty-backed Forest Falcon;Mauricio Álvarez Rebolledo (Colección de Sonidos Ambientales - Instituto Humboldt);Colombia;PNN Chiribiquete, Solano, Caquetá;-0.2483333333;-72.92278;350;song;;;field recording;//xeno-canto.org/117329;https://xeno-canto.org/117329/download;XC117329-3 Audio Track.mp3;{'small': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC117329-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC117329-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC117329-large.png', 'full': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/ffts/XC117329-full.png'};{'small': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC117329-small.png', 'med': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC117329-med.png', 'large': '//xeno-canto.org/sounds/uploaded/XMFDPACYJN/wave/XC117329-large.png'};//creativecommons.org/licenses/by-nc-sa/3.0/;D;02:34;?;2000-01-01;2013-01-11;['Mitu tomentosum', 'Momotus momota'];"IAvH-CSA 3892

To obtain a wav file of the original recording, please contact csa@humboldt.org.co

ID commented by Dan Lane. It seems more related to M. mirandolei than M. semitorquatus.";unknown;unknown;no;;;no;;;44100;test/species/Micrastur mirandollei_Slaty-backed Forest Falcon/XC117329.mp3;XC117329.mp3
